ID,MONTHS_BALANCE,STATUS
5547779,-5,X
5547779,-6,X
5547779,-7,0
5547779,-8,0
5547779,-9,C
5547779,-10,0
5547779,-11,C
5740546,0,C
5740546,-1,1
5740546,-2,0
5740546,-3,C
5740546,-4,C
5740546,-5,0
5740546,-6,0
5740546,-7,4
5740546,-8,0
5740546,-9,C
5740546,-10,C
5740546,-11,C
5740546,-12,C
5740546,-13,0
5740546,-14,C
5740546,-15,0
5740546,-16,C
5740546,-17,0
5977552,0,0
5977552,-1,C
5977552,-2,0
5977552,-3,C
5977552,-4,X
5977552,-5,C
5977552,-6,4
5977552,-7,0
5977552,-8,C
5977552,-9,C
5977552,-10,C
5977552,-11,0
5977552,-12,0
5977552,-13,1
5977552,-14,X
5977552,-15,0
5977552,-16,0
5977552,-17,3
5977552,-18,0
5977552,-19,X
5507950,0,0
5507950,-1,C
5507950,-2,0
5507950,-3,0
5507950,-4,1
5507950,-5,0
5507950,-6,C
5507950,-7,0
5507950,-8,1
5689411,0,0
5689411,-1,0
5689411,-2,C
5689411,-3,0
5689411,-4,0
5689411,-5,C
5689411,-6,C
5689411,-7,C
5689411,-8,0
5689411,-9,0
5689411,-10,0
5689411,-11,X
5311167,0,0
5311167,-1,0
5311167,-2,2
5615315,0,0
5625492,0,1
5625492,-1,X
5625492,-2,0
5625492,-3,0
5625492,-4,C
5625492,-5,1
5625492,-6,C
5625492,-7,C
5625492,-8,C
5625492,-9,C
5625492,-10,C
5625492,-11,0
5625492,-12,C
5625492,-13,0
5913275,0,C
5913275,-1,X
5913275,-2,C
5913275,-3,0
5913275,-4,X
5913275,-5,0
5913275,-6,C
5913275,-7,C
5913275,-8,0
5913275,-9,0
5913275,-10,C
5913275,-11,C
5913275,-12,0
5913275,-13,0
5913275,-14,C
5913275,-15,0
5575894,0,1
5575894,-1,0
5575894,-2,0
5575894,-3,0
5575894,-4,C
5575894,-5,0
5575894,-6,C
5575894,-7,C
5575894,-8,0
5575894,-9,X
5575894,-10,C
5575894,-11,0
5575894,-12,C
5575894,-13,0
5575894,-14,0
5575894,-15,C
5194276,0,C
5194276,-1,C
5194276,-2,0
5194276,-3,0
5194276,-4,0
5194276,-5,C
5194276,-6,C
5194276,-7,0
5173032,0,C
5173032,-1,0
5173032,-2,0
5398057,0,X
5398057,-1,0
5398057,-2,C
5398057,-3,C
5398057,-4,3
5398057,-5,0
5398057,-6,0
5398057,-7,C
5398057,-8,C
5398057,-9,0
5398057,-10,0
5398057,-11,C
5804524,0,0
5804524,-1,C
5804524,-2,C
5804524,-3,X
5512405,0,0
5512405,-1,X
5512405,-2,X
5512405,-3,1
5765524,0,C
5765524,-1,C
5765524,-2,C
5765524,-3,0
5765524,-4,C
5765524,-5,C
5334865,0,X
5334865,-1,C
5334865,-2,X
5334865,-3,C
5334865,-4,C
5334865,-5,C
5334865,-6,X
5334865,-7,C
5334865,-8,0
5334865,-9,C
5334865,-10,0
5334865,-11,C
5334865,-12,C
5334865,-13,0
5334865,-14,C
5334865,-15,3
5334865,-16,0
5334865,-17,1
5334865,-18,C
5381823,0,0
5381823,-1,C
5381823,-2,0
5381823,-3,C
5311453,0,0
5311453,-1,0
5311453,-2,0
5311453,-3,0
5311453,-4,0
5311453,-5,0
5311453,-6,C
5311453,-7,0
5311453,-8,C
5311453,-9,0
5311453,-10,0
5311453,-11,C
5311453,-12,C
5311453,-13,0
5311453,-14,C
5311453,-15,0
5311453,-16,C
5311453,-17,C
5311453,-18,C
5311453,-19,3
5311453,-20,C
5311453,-21,5
5340736,0,X
5340736,-1,0
5340736,-2,0
5340736,-3,C
5340736,-4,0
5340736,-5,4
5340736,-6,0
5340736,-7,C
5340736,-8,C
5340736,-9,5
5340736,-10,X
5340736,-11,C
5340736,-12,0
5340736,-13,X
5340736,-14,3
5340736,-15,C
5340736,-16,0
5340736,-17,0
5340736,-18,0
5340736,-19,0
5340736,-20,0
5340736,-21,C
5340736,-22,C
5340736,-23,C
5259312,0,0
5259312,-1,C
5259312,-2,0
5259312,-3,C
5259312,-4,C
5259312,-5,0
5259312,-6,0
5259312,-7,0
5259312,-8,0
5259312,-9,X
5386318,0,C
5386318,-1,X
5386318,-2,C
5386318,-3,C
5386318,-4,C
5386318,-5,0
5386318,-6,X
5386318,-7,C
5386318,-8,C
5386318,-9,0
5386318,-10,0
5386318,-11,C
5021425,0,C
5021425,-1,C
5021425,-2,X
5021425,-3,C
5021425,-4,0
5021425,-5,C
5021425,-6,0
5021425,-7,C
5021425,-8,C
5021425,-9,0
5021425,-10,X
5021425,-11,C
5021425,-12,C
5021425,-13,0
5021425,-14,C
5021425,-15,C
5021425,-16,X
5021425,-17,5
5021425,-18,0
5021425,-19,0
5021425,-20,0
5021425,-21,1
5328673,0,C
5328673,-1,X
5328673,-2,0
5931747,0,0
5931747,-1,C
5931747,-2,1
5931747,-3,C
5931747,-4,0
5931747,-5,0
5931747,-6,0
5931747,-7,0
5931747,-8,0
5964906,0,C
5964906,-1,0
5964906,-2,C
5964906,-3,2
5964906,-4,X
5964906,-5,X
5964906,-6,0
5964906,-7,C
5964906,-8,0
5964906,-9,C
5964906,-10,C
5964906,-11,X
5964906,-12,0
5964906,-13,0
5964906,-14,0
5631381,0,X
5631381,-1,C
5631381,-2,0
5631381,-3,C
5631381,-4,C
5460437,0,C
5460437,-1,C
5181146,0,C
5181146,-1,0
5181146,-2,X
5181146,-3,C
5181146,-4,2
5181146,-5,C
5181146,-6,0
5181146,-7,C
5181146,-8,1
5181146,-9,0
5181146,-10,0
5181146,-11,0
5181146,-12,0
5181146,-13,C
5181146,-14,C
5181146,-15,0
5181146,-16,C
5181146,-17,0
5073340,0,0
5073340,-1,C
5073340,-2,0
5073340,-3,C
5073340,-4,0
5073340,-5,C
5379911,0,1
5311892,0,C
5311892,-1,C
5311892,-2,X
5311892,-3,4
5311892,-4,X
5311892,-5,C
5311892,-6,0
5311892,-7,X
5311892,-8,0
5311892,-9,X
5300348,0,C
5300348,-1,0
5300348,-2,0
5300348,-3,0
5300348,-4,C
5300348,-5,0
5300348,-6,0
5300348,-7,C
5300348,-8,C
5300348,-9,C
5300348,-10,X
5300348,-11,0
5300348,-12,C
5300348,-13,C
5300348,-14,C
5300348,-15,0
5300348,-16,C
5300348,-17,0
5300348,-18,0
5300348,-19,C
5300348,-20,0
5695224,0,X
5695224,-1,X
5695224,-2,0
5695224,-3,X
5695224,-4,X
5695224,-5,C
5695224,-6,X
5999029,0,3
5999029,-1,1
5999029,-2,C
5999029,-3,0
5999029,-4,C
5999029,-5,C
5999029,-6,0
5999029,-7,C
5999029,-8,0
5999029,-9,C
5999029,-10,C
5202051,0,C
5202051,-1,C
5202051,-2,1
5202051,-3,0
5686065,0,0
5686065,-1,C
5757598,0,C
5757598,-1,0
5757598,-2,1
5757598,-3,1
5757598,-4,C
5757598,-5,0
5757598,-6,4
5757598,-7,C
5802210,0,C
5802210,-1,C
5802210,-2,C
5802210,-3,0
5802210,-4,0
5802210,-5,0
5802210,-6,X
5802210,-7,0
5802210,-8,C
5802210,-9,C
5802210,-10,C
5802210,-11,1
5802210,-12,0
5802210,-13,0
5802210,-14,0
5802210,-15,0
5802210,-16,C
5802210,-17,0
5802210,-18,0
5852974,0,C
5852974,-1,0
5852974,-2,C
5852974,-3,C
5852974,-4,0
5852974,-5,0
5852974,-6,X
5852974,-7,1
5852974,-8,0
5852974,-9,0
5852974,-10,1
5852974,-11,C
5416777,0,C
5416777,-1,C
5416777,-2,C
5416777,-3,C
5416777,-4,1
5416777,-5,C
5416777,-6,0
5416777,-7,C
5416777,-8,C
5416777,-9,C
5416777,-10,0
5416777,-11,0
5416777,-12,0
5416777,-13,0
5416777,-14,0
5416777,-15,X
5416777,-16,4
5416777,-17,X
5416777,-18,C
5416777,-19,C
5416777,-20,C
5416777,-21,C
5416777,-22,C
5416777,-23,0
5821316,0,0
5821316,-1,1
5821316,-2,C
5821316,-3,C
5821316,-4,C
5821316,-5,C
5144345,0,X
5144345,-1,X
5144345,-2,C
5144345,-3,0
5144345,-4,C
5144345,-5,C
5144345,-6,0
5144345,-7,2
5144345,-8,C
5144345,-9,C
5144345,-10,C
5144345,-11,0
5144345,-12,1
5144345,-13,0
5144345,-14,0
5144345,-15,0
5875799,0,4
5875799,-1,C
5875799,-2,0
5875799,-3,X
5875799,-4,C
5875799,-5,C
5875799,-6,0
5875799,-7,C
5875799,-8,C
5875799,-9,C
5875799,-10,0
5875799,-11,C
5875799,-12,0
5875799,-13,0
5875799,-14,C
5875799,-15,C
5875799,-16,0
5875799,-17,0
5875799,-18,0
5875799,-19,0
5875799,-20,0
5875799,-21,C
5875799,-22,C
5875799,-23,0
5509245,0,1
5509245,-1,0
5509245,-2,0
5509245,-3,C
5509245,-4,X
5509245,-5,X
5509245,-6,1
5509245,-7,C
5509245,-8,X
5509245,-9,0
5509245,-10,C
5509245,-11,0
5509245,-12,0
5509245,-13,X
5509245,-14,5
5509245,-15,0
5509245,-16,1
5509245,-17,C
5509245,-18,0
5509245,-19,C
5509245,-20,1
5509245,-21,4
5509245,-22,2
5509245,-23,0
5602959,0,0
5602959,-1,0
5602959,-2,C
5602959,-3,C
5602959,-4,C
5602959,-5,C
5602959,-6,0
5602959,-7,0
5602959,-8,0
5602959,-9,0
5602959,-10,X
5602959,-11,0
5602959,-12,0
5602959,-13,0
5125999,0,0
5125999,-1,C
5251185,0,C
5251185,-1,0
5974746,0,0
5974746,-1,C
5974746,-2,C
5974746,-3,C
5974746,-4,C
5974746,-5,0
5312459,0,0
5312459,-1,0
5312459,-2,C
5312459,-3,C
5312459,-4,0
5312459,-5,0
5312459,-6,0
5312459,-7,C
5312459,-8,C
5312459,-9,0
5312459,-10,0
5312459,-11,1
5312459,-12,C
5323914,0,C
5323914,-1,C
5323914,-2,C
5323914,-3,0
5323914,-4,2
5765186,0,X
5765186,-1,4
5765186,-2,C
5765186,-3,C
5765186,-4,C
5765186,-5,3
5765186,-6,C
5765186,-7,0
5765186,-8,1
5765186,-9,0
5765186,-10,0
5765186,-11,C
5765186,-12,C
5765186,-13,C
5765186,-14,0
5765186,-15,0
5765186,-16,C
5765186,-17,0
5765186,-18,C
5765186,-19,0
5765186,-20,X
5765186,-21,C
5765186,-22,C
5765186,-23,C
5327737,0,C
5327737,-1,5
5327737,-2,C
5327737,-3,C
5327737,-4,0
5327737,-5,0
5327737,-6,0
5327737,-7,C
5327737,-8,C
5327737,-9,0
5327737,-10,C
5327737,-11,0
5327737,-12,C
5327737,-13,C
5327737,-14,X
5327737,-15,0
5327737,-16,C
5602681,0,C
5784382,0,0
5784382,-1,1
5784382,-2,0
5784382,-3,0
5784382,-4,0
5784382,-5,0
5784382,-6,0
5784382,-7,0
5784382,-8,C
5784382,-9,0
5784382,-10,C
5784382,-11,C
5784382,-12,X
5784382,-13,0
5784382,-14,0
5784382,-15,0
5784382,-16,C
5016080,0,0
5016080,-1,C
5016080,-2,C
5016080,-3,0
5016080,-4,1
5016080,-5,X
5016080,-6,0
5016080,-7,C
5016080,-8,0
5016080,-9,0
5016080,-10,0
5016080,-11,C
5016080,-12,0
5016080,-13,0
5016080,-14,0
5016080,-15,X
5016080,-16,C
5016080,-17,0
5016080,-18,0
5016080,-19,0
5016080,-20,2
5730353,0,0
5730353,-1,C
5730353,-2,X
5730353,-3,C
5730353,-4,C
5730353,-5,C
5730353,-6,X
5730353,-7,0
5730353,-8,0
5949854,0,0
5949854,-1,C
5949854,-2,C
5949854,-3,0
5949854,-4,C
5949854,-5,0
5949854,-6,C
5949854,-7,0
5949854,-8,1
5949854,-9,X
5949854,-10,0
5073225,0,C
5073225,-1,X
5073225,-2,0
5073225,-3,C
5244781,0,X
5244781,-1,X
5244781,-2,0
5244781,-3,0
5244781,-4,1
5244781,-5,0
5244781,-6,C
5244781,-7,0
5244781,-8,C
5244781,-9,X
5244781,-10,C
5244781,-11,1
5244781,-12,C
5244781,-13,0
5244781,-14,0
5244781,-15,C
5244781,-16,0
5244781,-17,C
5244781,-18,C
5945333,0,C
5945333,-1,C
5945333,-2,C
5945333,-3,C
5945333,-4,C
5945333,-5,0
5945333,-6,C
5945333,-7,X
5945333,-8,C
5945333,-9,0
5945333,-10,0
5945333,-11,0
5945333,-12,C
5945333,-13,0
5945333,-14,C
5945333,-15,0
5945333,-16,0
5945333,-17,0
5945333,-18,5
5945333,-19,C
5945333,-20,C
5945333,-21,0
5945333,-22,0
5945333,-23,C
5833379,0,0
5833379,-1,0
5833379,-2,C
5833379,-3,X
5833379,-4,3
5833379,-5,C
5920540,0,C
5920540,-1,C
5227344,0,1
5227344,-1,X
5227344,-2,C
5227344,-3,3
5227344,-4,C
5227344,-5,0
5227344,-6,0
5227344,-7,C
5227344,-8,C
5227344,-9,0
5227344,-10,0
5227344,-11,2
5227344,-12,X
5227344,-13,2
5227344,-14,0
5227344,-15,0
5227344,-16,C
5732666,0,0
5732666,-1,C
5732666,-2,0
5732666,-3,C
5732666,-4,C
5732666,-5,C
5732666,-6,0
5732666,-7,C
5732666,-8,C
5732666,-9,C
5732666,-10,0
5732666,-11,0
5732666,-12,C
5732666,-13,0
5732666,-14,C
5732666,-15,0
5732666,-16,0
5732666,-17,0
5732666,-18,0
5732666,-19,C
5732666,-20,C
5732666,-21,0
5101954,0,0
5101954,-1,C
5101954,-2,0
5101954,-3,0
5101954,-4,0
5101954,-5,0
5101954,-6,C
5101954,-7,C
5101954,-8,0
5101954,-9,C
5101954,-10,1
5043141,0,4
5043141,-1,0
5043141,-2,0
5043141,-3,0
5043141,-4,C
5043141,-5,0
5043141,-6,C
5201003,0,C
5201003,-1,5
5201003,-2,X
5201003,-3,0
5201003,-4,0
5201003,-5,0
5201003,-6,0
5201003,-7,0
5201003,-8,0
5201003,-9,C
5403986,0,C
5403986,-1,C
5403986,-2,C
5403986,-3,C
5403986,-4,C
5403986,-5,C
5403986,-6,5
5403986,-7,X
5403986,-8,0
5403986,-9,X
5403986,-10,0
5403986,-11,0
5403986,-12,X
5403986,-13,0
5403986,-14,C
5403986,-15,0
5663941,0,0
5663941,-1,1
5663941,-2,X
5663941,-3,0
5663941,-4,0
5663941,-5,C
5990414,0,C
5990414,-1,C
5990414,-2,2
5990414,-3,0
5990414,-4,1
5990414,-5,X
5990414,-6,0
5990414,-7,0
5990414,-8,C
5990414,-9,0
5990414,-10,0
5990414,-11,C
5990414,-12,C
5734471,0,0
5734471,-1,C
5734471,-2,0
5734471,-3,0
5734471,-4,X
5734471,-5,C
5734471,-6,X
5734471,-7,C
5734471,-8,C
5049198,0,C
5049198,-1,0
5049198,-2,X
5049198,-3,0
5049198,-4,2
5049198,-5,0
5049198,-6,X
5049198,-7,0
5049198,-8,0
5049198,-9,0
5049198,-10,C
5049198,-11,0
5049198,-12,1
5049198,-13,0
5049198,-14,C
5049198,-15,C
5049198,-16,X
5456377,0,0
5456377,-1,0
5456377,-2,C
5456377,-3,C
5456377,-4,0
5456377,-5,C
5456377,-6,C
5456377,-7,0
5456377,-8,C
5456377,-9,0
5456377,-10,0
5456377,-11,C
5456377,-12,0
5456377,-13,1
5456377,-14,0
5456377,-15,C
5456377,-16,0
5456377,-17,C
5456377,-18,0
5456377,-19,0
5456377,-20,0
5456377,-21,4
5487131,0,0
5487131,-1,2
5487131,-2,C
5487131,-3,C
5487131,-4,0
5487131,-5,C
5487131,-6,0
5487131,-7,C
5487131,-8,X
5687420,0,2
5687420,-1,0
5687420,-2,0
5687420,-3,0
5687420,-4,0
5687420,-5,0
5687420,-6,X
5687420,-7,C
5687420,-8,C
5687420,-9,0
5687420,-10,0
5687420,-11,0
5687420,-12,C
5687420,-13,0
5687420,-14,0
5687420,-15,0
5687420,-16,C
5687420,-17,0
5784892,0,1
5784892,-1,4
5784892,-2,0
5784892,-3,1
5784892,-4,C
5784892,-5,X
5784892,-6,0
5784892,-7,C
5784892,-8,C
5784892,-9,1
5784892,-10,0
5784892,-11,0
5784892,-12,C
5784892,-13,X
5784892,-14,X
5784892,-15,0
5784892,-16,X
5213327,0,C
5213327,-1,X
5213327,-2,X
5723028,0,0
5723028,-1,C
5723028,-2,0
5723028,-3,3
5723028,-4,0
5723028,-5,0
5723028,-6,0
5723028,-7,C
5723028,-8,C
5723028,-9,3
5723028,-10,0
5723028,-11,C
5563589,0,0
5563589,-1,C
5563589,-2,C
5563589,-3,C
5563589,-4,3
5563589,-5,0
5563589,-6,1
5563589,-7,0
5563589,-8,C
5563589,-9,X
5563589,-10,C
5563589,-11,0
5563589,-12,C
5984259,0,C
5984259,-1,C
5984259,-2,C
5984259,-3,C
5984259,-4,0
5984259,-5,0
5984259,-6,C
5984259,-7,C
5984259,-8,1
5984259,-9,C
5984259,-10,0
5984259,-11,C
5984259,-12,X
5984259,-13,0
5887154,0,C
5887154,-1,0
5887154,-2,X
5887154,-3,C
5887154,-4,C
5887154,-5,C
5887154,-6,0
5887154,-7,C
5887154,-8,1
5887154,-9,4
5623328,0,X
5623328,-1,C
5623328,-2,0
5623328,-3,X
5623328,-4,C
5623328,-5,0
5485311,0,C
5485311,-1,C
5485311,-2,C
5485311,-3,0
5485311,-4,C
5485311,-5,C
5485311,-6,C
5485311,-7,0
5485311,-8,0
5485311,-9,0
5485311,-10,0
5880549,0,C
5880549,-1,0
5880549,-2,C
5236211,0,0
5236211,-1,C
5236211,-2,0
5236211,-3,0
5236211,-4,0
5236211,-5,C
5236211,-6,0
5236211,-7,0
5559362,0,0
5724744,0,C
5724744,-1,C
5724744,-2,0
5724744,-3,C
5724744,-4,C
5724744,-5,0
5724744,-6,0
5141116,0,C
5141116,-1,0
5141116,-2,0
5141116,-3,0
5141116,-4,C
5501230,0,X
5501230,-1,C
5501230,-2,C
5501230,-3,0
5501230,-4,0
5501230,-5,0
5501230,-6,0
5501230,-7,C
5501230,-8,0
5501230,-9,C
5501230,-10,0
5501230,-11,0
5501230,-12,0
5501230,-13,0
5942087,0,0
5479253,0,C
5479253,-1,C
5479253,-2,C
5479253,-3,1
5479253,-4,X
5479253,-5,1
5479253,-6,0
5479253,-7,X
5479253,-8,C
5479253,-9,C
5479253,-10,C
5631638,0,1
5631638,-1,C
5631638,-2,C
5631638,-3,C
5631638,-4,C
5631638,-5,C
5631638,-6,C
5631638,-7,C
5631638,-8,C
5631638,-9,C
5631638,-10,X
5631638,-11,X
5631638,-12,C
5631638,-13,0
5631638,-14,0
5631638,-15,C
5631638,-16,0
5631638,-17,C
5631638,-18,0
5631638,-19,C
5631638,-20,0
5631638,-21,C
5631638,-22,0
5273192,0,C
5273192,-1,0
5273192,-2,1
5273192,-3,0
5273192,-4,0
5273192,-5,C
5593967,0,1
5593967,-1,C
5593967,-2,0
5593967,-3,X
5593967,-4,0
5593967,-5,0
5593967,-6,C
5593967,-7,C
5593967,-8,0
5593967,-9,C
5593967,-10,0
5593967,-11,0
5593967,-12,C
5949905,0,C
5949905,-1,0
5949905,-2,C
5949905,-3,C
5949905,-4,0
5949905,-5,X
5949905,-6,0
5949905,-7,0
5949905,-8,0
5949905,-9,C
5949905,-10,C
5949905,-11,C
5686750,0,2
5686750,-1,C
5686750,-2,C
5686750,-3,0
5686750,-4,0
5686750,-5,C
5686750,-6,0
5686750,-7,C
5686750,-8,C
5686750,-9,0
5686750,-10,0
5686750,-11,C
5686750,-12,0
5686750,-13,0
5686750,-14,0
5389128,0,0
5389128,-1,C
5389128,-2,0
5389128,-3,3
5389128,-4,0
5389128,-5,C
5389128,-6,0
5389128,-7,C
5389128,-8,C
5389128,-9,C
5389128,-10,0
5389128,-11,0
5389128,-12,0
5389128,-13,C
5389128,-14,0
5567202,0,C
5567202,-1,0
5567202,-2,C
5567202,-3,1
5567202,-4,0
5567202,-5,0
5567202,-6,X
5599606,0,C
5599606,-1,0
5599606,-2,0
5599606,-3,C
5599606,-4,C
5599606,-5,5
5599606,-6,X
5599606,-7,C
5599606,-8,0
5599606,-9,C
5599606,-10,C
5599606,-11,C
5599606,-12,C
5897247,0,X
5897247,-1,X
5897247,-2,X
5897247,-3,0
5897247,-4,C
5897247,-5,0
5897247,-6,C
5897247,-7,0
5897247,-8,C
5275734,0,C
5275734,-1,C
5275734,-2,0
5275734,-3,0
5275734,-4,C
5275734,-5,0
5275734,-6,C
5275734,-7,0
5275734,-8,C
5275734,-9,C
5275734,-10,0
5275734,-11,1
5275734,-12,0
5275734,-13,0
5275734,-14,0
5275734,-15,0
5275734,-16,C
5275734,-17,C
5275734,-18,0
5275734,-19,C
5275734,-20,C
5275734,-21,0
5107320,0,0
5107320,-1,C
5107320,-2,0
5047422,0,0
5047422,-1,0
5047422,-2,1
5047422,-3,0
5047422,-4,C
5047422,-5,C
5047422,-6,C
5047422,-7,2
5047422,-8,0
5047422,-9,C
5083047,0,0
5083047,-1,0
5083047,-2,C
5083047,-3,X
5083047,-4,C
5083047,-5,C
5083047,-6,C
5083047,-7,C
5083047,-8,C
5083047,-9,0
5083047,-10,0
5249922,0,0
5249922,-1,C
5249922,-2,0
5249922,-3,C
5249922,-4,0
5249922,-5,C
5249922,-6,0
5249922,-7,0
5249922,-8,1
5249922,-9,0
5249922,-10,C
5249922,-11,0
5249922,-12,0
5249922,-13,C
5249922,-14,C
5249922,-15,0
5762883,0,C
5762883,-1,C
5456902,0,C
5456902,-1,0
5456902,-2,X
5456902,-3,C
5456902,-4,0
5456902,-5,C
5456902,-6,C
5456902,-7,C
5456902,-8,X
5456902,-9,C
5456902,-10,0
5456902,-11,X
5456902,-12,C
5456902,-13,0
5456902,-14,0
5257528,0,0
5257528,-1,C
5257528,-2,C
5257528,-3,C
5257528,-4,0
5257528,-5,0
5257528,-6,0
5257528,-7,0
5257528,-8,C
5257528,-9,C
5100488,0,C
5100488,-1,C
5100488,-2,0
5100488,-3,C
5100488,-4,C
5100488,-5,C
5100488,-6,0
5100488,-7,0
5100488,-8,0
5100488,-9,0
5100488,-10,4
5100488,-11,0
5100488,-12,C
5100488,-13,C
5184040,0,1
5184040,-1,C
5184040,-2,C
5184040,-3,C
5184040,-4,C
5184040,-5,0
5184040,-6,C
5184040,-7,5
5184040,-8,0
5184040,-9,C
5184040,-10,0
5184040,-11,0
5184040,-12,0
5184040,-13,C
5184040,-14,0
5041377,0,X
5041377,-1,C
5041377,-2,C
5041377,-3,X
5041377,-4,0
5041377,-5,C
5310042,0,C
5310042,-1,C
5310042,-2,0
5310042,-3,X
5310042,-4,C
5310042,-5,0
5310042,-6,C
5310042,-7,C
5310042,-8,0
5310042,-9,C
5310042,-10,1
5310042,-11,0
5310042,-12,C
5310042,-13,0
5310042,-14,C
5310042,-15,0
5310042,-16,X
5890814,0,0
5890814,-1,C
5890814,-2,C
5283767,0,C
5283767,-1,0
5283767,-2,C
5283767,-3,0
5283767,-4,5
5283767,-5,1
5283767,-6,C
5283767,-7,0
5283767,-8,C
5283767,-9,C
5283767,-10,C
5283767,-11,0
5283767,-12,0
5283767,-13,0
5283767,-14,C
5283767,-15,X
5283767,-16,C
5283767,-17,C
5283767,-18,C
5283767,-19,C
5941993,0,0
5941993,-1,C
5941993,-2,X
5941993,-3,0
5941993,-4,0
5941993,-5,0
5941993,-6,0
5777194,0,X
5777194,-1,C
5777194,-2,0
5777194,-3,C
5777194,-4,C
5777194,-5,0
5777194,-6,C
5777194,-7,0
5777194,-8,0
5777194,-9,C
5777194,-10,0
5777194,-11,C
5777194,-12,0
5777194,-13,0
5777194,-14,0
5777194,-15,C
5777194,-16,X
5777194,-17,1
5777194,-18,C
5777194,-19,C
5777194,-20,C
5777194,-21,0
5508510,0,X
5508510,-1,0
5508510,-2,C
5508510,-3,C
5508510,-4,C
5508510,-5,0
5508510,-6,X
5508510,-7,0
5508510,-8,C
5508510,-9,C
5508510,-10,0
5508510,-11,0
5508510,-12,C
5508510,-13,C
5508510,-14,X
5508510,-15,0
5508510,-16,0
5508510,-17,C
5508510,-18,0
5508510,-19,C
5508510,-20,0
5233567,0,0
5233567,-1,C
5233567,-2,C
5233567,-3,0
5319644,0,0
5319644,-1,X
5319644,-2,C
5319644,-3,0
5319644,-4,0
5319644,-5,C
5319644,-6,0
5319644,-7,0
5319644,-8,C
5319644,-9,C
5319644,-10,C
5319644,-11,C
5319644,-12,3
5319644,-13,X
5319644,-14,0
5319644,-15,C
5319644,-16,0
5319644,-17,C
5319644,-18,0
5319644,-19,0
5319644,-20,0
5319644,-21,C
5319644,-22,C
5082893,0,C
5082893,-1,C
5082893,-2,1
5082893,-3,C
5082893,-4,C
5082893,-5,0
5082893,-6,1
5082893,-7,C
5082893,-8,C
5082893,-9,X
5082893,-10,0
5082893,-11,X
5082893,-12,1
5082893,-13,0
5082893,-14,C
5082893,-15,0
5082893,-16,C
5082893,-17,0
5082893,-18,C
5082893,-19,C
5082893,-20,C
5082893,-21,C
5082893,-22,0
5999592,0,X
5999592,-1,0
5999592,-2,X
5999592,-3,C
5999592,-4,X
5999592,-5,C
5999592,-6,0
5999592,-7,C
5999592,-8,C
5999592,-9,X
5999592,-10,0
5999592,-11,2
5999592,-12,X
5999592,-13,C
5999592,-14,0
5999592,-15,C
5999592,-16,0
5999592,-17,0
5999592,-18,C
5999592,-19,0
5999592,-20,0
5999592,-21,0
5693140,0,C
5693140,-1,C
5693140,-2,C
5693140,-3,C
5693140,-4,0
5693140,-5,C
5526747,0,5
5526747,-1,1
5526747,-2,X
5526747,-3,C
5526747,-4,0
5526747,-5,0
5748707,0,X
5748707,-1,C
5748707,-2,0
5748707,-3,4
5748707,-4,0
5748707,-5,C
5748707,-6,0
5748707,-7,0
5748707,-8,5
5748707,-9,0
5748707,-10,C
5748707,-11,C
5748707,-12,C
5748707,-13,C
5748707,-14,0
5748707,-15,0
5748707,-16,C
5580445,0,0
5580445,-1,4
5580445,-2,0
5580445,-3,1
5580445,-4,5
5580445,-5,0
5580445,-6,0
5580445,-7,C
5580445,-8,0
5580445,-9,0
5580445,-10,C
5580445,-11,C
5580445,-12,C
5580445,-13,C
5580445,-14,C
5580445,-15,C
5580445,-16,C
5580445,-17,0
5580445,-18,X
5285416,0,X
5285416,-1,0
5955529,0,C
5955529,-1,0
5955529,-2,C
5955529,-3,C
5955529,-4,0
5955529,-5,C
5955529,-6,C
5955529,-7,C
5955529,-8,C
5955529,-9,C
5955529,-10,0
5955529,-11,0
5955529,-12,0
5955529,-13,0
5955529,-14,X
5955529,-15,0
5955529,-16,X
5955529,-17,0
5955529,-18,0
5955529,-19,0
5202063,0,C
5920589,0,1
5920589,-1,0
5920589,-2,1
5920589,-3,1
5920589,-4,1
5920589,-5,X
5920589,-6,C
5920589,-7,X
5920589,-8,0
5920589,-9,0
5920589,-10,1
5920589,-11,C
5861310,0,0
5861310,-1,0
5861310,-2,C
5861310,-3,0
5861310,-4,C
5861310,-5,2
5861310,-6,C
5861310,-7,C
5861310,-8,0
5861310,-9,C
5861310,-10,0
5861310,-11,X
5861310,-12,C
5861310,-13,0
5861310,-14,C
5051619,0,C
5051619,-1,0
5051619,-2,0
5051619,-3,C
5051619,-4,5
5051619,-5,0
5051619,-6,1
5051619,-7,X
5051619,-8,X
5051619,-9,C
5051619,-10,C
5051619,-11,C
5051619,-12,0
5051619,-13,0
5051619,-14,C
5051619,-15,0
5051619,-16,C
5051619,-17,0
5051619,-18,1
5051619,-19,0
5716634,0,X
5716634,-1,C
5716634,-2,C
5716634,-3,0
5716634,-4,X
5716634,-5,X
5716634,-6,C
5716634,-7,0
5716634,-8,0
5716634,-9,C
5716634,-10,X
5716634,-11,X
5716634,-12,C
5716634,-13,X
5716634,-14,C
5716634,-15,2
5716634,-16,0
5716634,-17,0
5793761,0,C
5793761,-1,X
5793761,-2,0
5793761,-3,0
5793761,-4,C
5793761,-5,X
5793761,-6,C
5793761,-7,0
5793761,-8,X
5793761,-9,C
